name,category,address,zip,city,phone,email,website,contact_page
Sam's Club,shop:wholesale,"2855 Veterans Memorial Parkway, Saint Charles, MO, 63303",63303,St. Charles,+1 636-946-7002,,https://www.samsclub.com/club/st-charles-mo-sams-club/8251,https://www.samsclub.com/club/st-charles-mo-sams-club/8251
Scanlon Family Dental,amenity:dentist,"3004 South Saint Peters Parkway, Saint Peters, MO, 63303",63303,St. Charles,+1-636-441-1020,,http://www.scanlondental.com/,
Schäfer,shop:bakery,"65 Fichtestraße, Dreieich, 63303",63303,St. Charles,,info@schaefer-dein-baecker.de,https://www.schaefer-dein-baecker.de,https://www.schaefer-dein-baecker.de
Schäfer,shop:bakery,"141 Eisenbahnstraße, Dreieich, 63303",63303,St. Charles,+49 6103 7038646,info@schaefer-dein-baecker.de,https://www.schaefer-dein-baecker.de,https://www.schaefer-dein-baecker.de
Schmid,shop:shoes,"7b Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 4594511,shg.f753@schmid.fashion,https://www2.schuh-schmid.com/,
SECUTEK Sicherheitstechnik,office:security,"25 Darmstädter Straße, Dreieich, 63303",63303,St. Charles,+49 6103603624,info@secutek.de,https://www.secutek.de,
Sediq Grosshandel,shop:wholesale,"14 Otto-Hahn-Straße, Dreieich, 63303",63303,St. Charles,,,,
Sehring's Landlädchen,shop:farm,"6 Rheinstraße, Dreieich, 63303",63303,St. Charles,,,,
Sehring`s Landlädchen,shop:farm,"31 Höllgartenstraße, Dreieich, 63303",63303,St. Charles,,,https://sehrings-landlaedchen.de/,https://sehrings-landlaedchen.de/
Selver,shop:supermarket,"12 Jaama, Põlva, 63303",63303,St. Charles,+372 7999400,,https://www.selver.ee/kauplused/polva-selver,
Sikora Werkzeuge,shop:hardware,"3 Solmische-Weiher-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 87398,,https://www.sikora-werkzeuge.de/,https://www.sikora-werkzeuge.de/
Silberblick Brillen & Kontaktlinsen,shop:optician,"45 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,+49 6103 371877,,http://www.silberblick-dreieich.de/,http://www.silberblick-dreieich.de/
Smoothie King,amenity:fast_food,"2101 Zumbehl Road, Saint Charles, 63303",63303,St. Charles,,,,
Sonic,amenity:fast_food,"2001 South Old Highway 94, Saint Charles, 63303",63303,St. Charles,,,,
Sozialkaufhaus Dreieich,shop:department_store,"4 Voltastraße, Dreieich, 63303",63303,St. Charles,,,,
Spectrum,shop:telecommunication,"2047 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,+1-888-406-7063,,https://www.spectrum.com/locations/mo/st-charles/2047-zumbehl-rd,https://www.spectrum.com/locations/mo/st-charles/2047-zumbehl-rd#contact
"Spielzeugladen ""Kinderkram""",shop:toys,"42 Goethering, Dreieich, 63303",63303,St. Charles,,,,
Sport Clips,shop:hairdresser,"2073 Zumbehl Road, Saint Charles, 63303",63303,St. Charles,,,,
Sport- und Kulturgemeinschaft Sprendlingen von 1886 e.V.,leisure:sports_centre,"9-13 Seilerstraße, Dreieich, 63303",63303,St. Charles,,info@skg-sprendlingen.de,https://www.skg-sprendlingen.de/,https://www.skg-sprendlingen.de/
Sportanlage Götzenhain,leisure:sports_centre,"71-73 Rheinstraße, Dreieich, 63303",63303,St. Charles,,,,
Sporthübner,shop:sports,"7a Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 370583,,https://www.sporthuebner.de/,
Sprendlinger Turngemeinde 1848 e.V.,leisure:sports_centre,"1 Rhönstraße, Dreieich, 63303",63303,St. Charles,,,https://www.stg1848.de/,https://www.stg1848.de/
St. Charles Antique Mall,shop:antiques,"3004 South Saint Peters Parkway, Saint Peters, MO, 63303",63303,St. Charles,+1-636-939-4178,,https://www.missouriantiquemalls.com/st-charles/,https://missouriantiquemalls.com/contact-us/
StadtCafe,amenity:cafe,"50 Fichtestraße, Dreieich, 63303",63303,St. Charles,+49 6103 65304,info@stadtcafe-dreieich.de,https://www.stadtcafe-dreieich.de/,https://www.stadtcafe-dreieich.de/
Steuerberater Matthias Würz,office:tax_advisor,"18 Eifelstraße, Dreieich, 63303",63303,St. Charles,,,,
Subway,amenity:fast_food,"1064 Regency Parkway, Saint Charles, MO, 63303",63303,St. Charles,+1 636-949-2681,,https://restaurants.subway.com/united-states/mo/st-charles/1064-regency-pkwy,
T-Mobile,shop:mobile_phone,"2941 Veterans Memorial Parkway, Saint Charles, MO, 63303",63303,St. Charles,,,,
T. C. Götzenhain,leisure:sports_centre,"71-73 Rheinstraße, Dreieich, 63303",63303,St. Charles,,,,
Taco Bell,amenity:fast_food,"2003 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,+1 636-947-6263,,https://locations.tacobell.com/mo/saint-charles/2003-zumbehl-rd.html,https://locations.tacobell.com/mo/saint-charles/2003-zumbehl-rd/breakfast.html
Tan Co,shop:beauty,"1083 Regency Parkway, Saint Charles, MO, 63303",63303,St. Charles,,,,
Tandoori Dreieich,amenity:fast_food,"3a Daimlerstraße, Dreieich, 63303",63303,St. Charles,+49 6103 9248833,,https://www.tandoori-dreieich.de,https://tandoori-dreieich.de/contact/
TC Rot-Weiß Sprendlingen,leisure:sports_centre,"28 Hainer Chaussee, Dreieich, 63303",63303,St. Charles,,,,
tegut,shop:supermarket,"70-72 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,,https://www.tegut.com,https://www.tegut.com
Textilreinigung Türkön,shop:laundry,"15 Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,,,,
The Home Depot,shop:doityourself,"3891 Mexico Road, Saint Charles, MO, 63303",63303,St. Charles,+1 636-936-9494,,https://www.homedepot.com/l/st-charles-county/mo/saint-charles/63303/3009,
The Padellers Frankfurt Dreieich,leisure:sports_centre,"39 Otto-Hahn-Straße, 63303",63303,St. Charles,,dreieich@thepadellers.de,https://thepadellers.de,
The UPS store,shop:copyshop,"2025 Zumbehl Road, Saint Charles, MO, 63303",63303,St. Charles,,store0241@theupsstore.com,https://locations.theupsstore.com/mo/saint-charles/2025-zumbehl-rd?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,https://locations.theupsstore.com/mo/saint-charles/2025-zumbehl-rd?utm_source=Yext&utm_medium=organic&utm_campaign=Listings
threeoak,shop:bicycle,"44 Joinviller Straße, Dreieich, 63303",63303,St. Charles,+49 6103 4873490,mail@threeoak.de,http://three-oak.de,
Tierarztpraxis Annette Schneider,amenity:veterinary,"206 Eisenbahnstraße, Dreieich, 63303",63303,St. Charles,,,,
Tierarztpraxis Nennstiel,amenity:veterinary,"51 August-Bebel-Straße, Dreieich, 63303",63303,St. Charles,+49 6103 62277,,http://www.nennstiel.de,http://www.nennstiel.de
TSV Dreieichenhain,leisure:sports_centre,"Breite Haagwegschneise, Dreieich, 63303",63303,St. Charles,,,https://www.tvdreieichenhain.de/,https://www.tvdreieichenhain.de/
Türkische Lebensmittel,shop:supermarket,"106 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,,,
TV Buchschlag Tennishalle,leisure:sports_centre,"8 Außerhalb, Dreieich, 63303",63303,St. Charles,,,https://www.tvbuchschlag.de/tennis-im-gruenen/,
used:office,shop:yes,"145 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,info@used-office.de,https://www.used-office.de/,https://www.used-office.de/
Victoria-Theater,amenity:cinema,"9a Offenbacher Straße, Dreieich, 63303",63303,St. Charles,+49 6103 6 75 71,kino@viktoriakino.de,https://www.viktoriakino.de/,
Viktoria-Theater,amenity:theatre,"9a Offenbacher Straße, Dreieich, 63303",63303,St. Charles,,,,
vitafit,leisure:sports_centre,"7 Maybachstraße, Dreieich, 63303",63303,St. Charles,+49 61 03 6 61 22,,,
Walgreens,shop:chemist,"2310 South Old Highway 94, Saint Charles, MO, 63303",63303,St. Charles,,,,
Walmart Supercenter,shop:supermarket,"2897 Veterans Memorial Parkway, Saint Charles, MO, 63303",63303,St. Charles,+1 636-947-8732,,https://www.walmart.com/store/1161-saint-charles-mo,https://www.walmart.com/store/1161-saint-charles-mo
Weller,shop:bakery,"125 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,,,
Weller,shop:bakery,"16 Darmstädter Straße, Dreieich, 63303",63303,St. Charles,,,,
Westphal Catering,craft:caterer,"18 Mainzer Straße, Dreieich, 63303",63303,St. Charles,+49 6103 699101,info@westphal-catering.de,https://westphal-catering.de/,
White Castles,amenity:fast_food,"2000 South Old Highway 94, Saint Charles, 63303",63303,St. Charles,,,,
Wibens Küchen,shop:kitchen,"37 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,,,
Woolworth,shop:department_store,"15 Robert-Bosch-Straße, Dreieich, 63303",63303,St. Charles,,,,
X-Coiffeur,shop:hairdresser,"53 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,,,,
Yang Asia Markt,shop:supermarket,"37 Frankfurter Straße, Dreieich, 63303",63303,St. Charles,+49 6103 9954088,,,
Zahnärzte Jahn und Kollegen,amenity:dentist,"54-56 Hauptstraße, Dreieich, 63303",63303,St. Charles,+49 6103 64663,dreieich@zahnarzt-jahn.de,https://zahnarzt-jahn.de/,
Zahnarztpraxis Dreieichenhain,amenity:dentist,"3b Heckenweg, Dreieich, 63303",63303,St. Charles,+49 6103 86878,info@zahnarztpraxis-dreieichenhain.de,http://zahnarztpraxis-dreieichenhain.de,
Zahnarztpraxis Florian Groß,amenity:dentist,"9 Buchschlager Allee, Dreieich, 63303",63303,St. Charles,+49 6103 960245,,,
Zug-Apotheke,amenity:pharmacy,"62 Hegelstraße, Dreieich, 63303",63303,St. Charles,+49 6103 501610,info@zug-apotheke.de,https://zug-apotheke.de/,
김원플란트치과의원,amenity:dentist,"11 화삼로, 제주시, 63303",63303,St. Charles,+82 64 726 7676,,,
드림치과의원,amenity:dentist,"19 화삼로, 제주시, 63303",63303,St. Charles,+82 64 805 8088,,,
무지개약국,amenity:pharmacy,"14 화삼로1길, 제주시, 63303",63303,St. Charles,+82 64 723 0888,,,
무지개플러스마트,shop:supermarket,"17 화삼로, 제주시, 63303",63303,St. Charles,,,,
연세수목화치과의원,amenity:dentist,"36 화삼북로, 제주시, 63303",63303,St. Charles,+82 64 723 7528,,,
355 Nails,shop:beauty,"355 Winding Woods Drive, O'Fallon, 63366",63366,O'Fallon,+1-636-385-6155,john.doe@mail.de,http://www.355nailsalon.com/introduction.html,https://www.mydomaincontact.com/?domain_name=355nailsalon.com
ALDI,shop:supermarket,"8615 Veterans Memorial Parkway, O'Fallon, MO, 63366",63366,O'Fallon,+1 855-955-2534,,https://stores.aldi.us/mo/o-39-fallon/8615-veteran-39-s-memorial-dr,https://www.aldi.us/store/aldi/pages/about-aldi
Animal Emergency Clinic,amenity:veterinary,"334 Fort Zumwalt Square, 63366",63366,O'Fallon,+1-636-339-4345,,https://www.stlouisanimalemergencyclinic.org/site/home,https://www.stlouisanimalemergencyclinic.org/site/contact-animal-hospital-vet
Arby's,amenity:fast_food,"705 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-240-1004,,https://www.arbys.com/locations/us/mo/o'fallon/705-hwy-k/store-6860/,https://www.arbys.com/locations/us/mo/o'fallon/705-hwy-k/store-6860/
At Home,shop:houseware,"20 O'Fallon Square, O'Fallon, 63366",63366,O'Fallon,+1-636-385-5775,,https://www.athome.com/store-detail/?StoreID=Missouri-O%27Fallon,
Baskin-Robbins,amenity:ice_cream,"512 South Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-379-2039,,https://locations.baskinrobbins.com/mo/o-fallon/512-s-main,
Best Teacher Supply,shop:teacher_supplies,"123 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-978-0222,bestteachersupply@gmail.com,https://www.bestteachersupply.com/,https://bestteachersupply.com/contact-us
Bill's Service Center,shop:garden_machinery,"509 Sonderen Street, O'Fallon, 63366",63366,O'Fallon,+1-636-240-1255,,https://www.billsparts.com/service.php,
Burger King,amenity:fast_food,"609 South Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-980-1216,,https://locations.bk.com/mo/o-fallon/609-s-main-st.html,https://locations.bk.com/mo/o-fallon/609-s-main-st.html
Carpet Creations,shop:carpet,"305 South Main Street, O'Fallon, 63366",63366,O'Fallon,+1-636-272-5400,sales@carpetcreationsstl.com,https://carpetcreationsstl.com/,https://carpetcreationsstl.com/contact
Castellan Pro Wash,craft:cleaning,"3408 East Terra Lane, O'Fallon, MO, 63366",63366,O'Fallon,+1-636-220-5150,info@castellanprowash.com,https://castellanprowash.com/,
Catherines,shop:clothes,"2221 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-614-3505,,https://stores.catherines.com/mo/ofallon/plus-size-clothing-ofallon-mo-5427.html,
Chipotle,amenity:fast_food,"112 Laura K Drive, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-240-7276,mo.0920.ofallon@chipotle.com,https://locations.chipotle.com/mo/o-fallon/112-laura-k-dr,https://chipotle.com/rewards
Circle K,shop:convenience,"602 North Main Street, O'Fallon, 63366",63366,O'Fallon,+1 636-272-2633,,,
Circle K,shop:convenience,"2035 Highway K, O'Fallon, 63366",63366,O'Fallon,,,,
City of O'Fallon Justice Center,office:government,"1019 Bryan Road, O’Fallon, MO, 63366",63366,O'Fallon,,,,
Club Fitness,leisure:fitness_centre,"225 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-281-2582,,https://www.clubfitness.us/location/ofallon-north/,
Crown Vision Center,shop:optician,"361 Winding Woods Drive, O'Fallon, 63366",63366,O'Fallon,+1-636-281-5367,,https://crownvisioncenter.com/ofallon-mo,
Culver's,amenity:fast_food,"8500 Mexico Road, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-281-1425,,https://www.culvers.com/restaurants/ofallon-mo-mexico-rd,
CVS Pharmacy,amenity:pharmacy,"801;815 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-281-1456,,https://www.cvs.com/store-locator/o-fallon-mo-pharmacies/801-highway-k-o-fallon-mo-63366/storeid=10134,https://www.cvs.com/minuteclinic/info/contact
CVS Pharmacy,shop:chemist,"1580 Bryan Road, O'Fallon, 63366",63366,O'Fallon,,,https://www.cvs.com/store-locator/o-fallon-mo-pharmacies/1580-bryan-rd-o-fallon-mo-63366/storeid=10546,https://www.cvs.com/minuteclinic/info/contact
Dance Supply Etc,shop:dance,"133 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-978-9432,,,
Dollar General,shop:variety_store,"219 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-272-5900,,https://www.dollargeneral.com/store-directory/mo/ofallon/1233,
Dollar Tree,shop:variety_store,"1630 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-281-8118,,https://www.dollartree.com/locations/mo/o-fallon/906/,
Domino's,amenity:fast_food,"8760 Veterans Memorial Parkway, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-281-3030,olocustomercare@dominos.com,https://www.dominos.com/en/pages/order/#!/locations/search/?c=63366&s=&locationName=&type=Carryout,https://www.dominos.com/en/about-pizza/
DQ Grill & Chill,amenity:fast_food,"817 North Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-240-2194,,https://www.dairyqueen.com/us-en/locator/Detail/?localechange=1&store-id=11253&,
DQ Grill & Chill,amenity:fast_food,"9695 Veterans Memorial Parkway, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-978-8972,,https://www.dairyqueen.com/locations/mo/o-fallon/9695-veterans-memorial-pkwy/11251,
Dunkin',amenity:fast_food,"1220 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-385-6688,development_sites@dunkinbrands.com,https://locations.dunkindonuts.com/en/mo/o-fallon/1220-highway-k/351820,https://www.dunkindonuts.com/en/about/contact-us/faqs
Edible Arrangements,shop:gift,"1308 Highway K, O'Fallon, 63366",63366,O'Fallon,,,https://www.ediblearrangements.com/stores/1308-highway-k-o-fallon-mo-63366,https://www.ediblearrangements.com/stores/1308-highway-k-o-fallon-mo-63366
Elderberry Place,shop:vintage,"207 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-385-6700,,https://elderberryplace.com/,https://elderberryplace.com/pages/contact
Excel Performing Arts,leisure:dance,"144 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-978-4444,info@excelperformingarts.com,https://www.excelperformingarts.com/,https://www.excelperformingarts.com/
Fantastic Sams,shop:hairdresser,"36 O'Fallon Square, O'Fallon, 63366",63366,O'Fallon,+1-636-240-8047,,https://www.fantasticsams.com/about/regions/st-louis-mo/fantastic-sams-ofallon-mo-0,
Faszold Heating & Cooling,craft:hvac,"1613 East Terra Lane, O'Fallon, 63366",63366,O'Fallon,+1-636-397-1237,,https://www.faszold.com/,https://www.faszold.com/contact/
Fazoli's,amenity:fast_food,"1108 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-240-7442,email@email.com,https://locations.fazolis.com/mo/o-fallon/1108-state-highway-k.html,https://legbrands.wpengine.com/contact-us/
FedEx Office,shop:copyshop,"1312 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-379-3700,,https://local.fedex.com/mo/ofallon/office-1032/,
Firehouse Subs,amenity:fast_food,"104 Laura K Drive, O'Fallon, 63366",63366,O'Fallon,+1-636-272-5877,,https://www.firehousesubs.com/,https://www.firehousesubs.com/
Five Below,shop:variety_store,"2209 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-281-0614,,https://locations.fivebelow.com/mo/o-fallon/2209-highway-k,https://www.fivebelow.com/info/company
Fresh Thyme,shop:supermarket,"2235 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-385-7033,,https://freshthyme.com/weekly-ads/?ID=112,
Golf Headquarters,leisure:sports_centre,"3465 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636 240 0458,stlgolfplex@hotmail.com,https://www.golf-headquarters.com/golf-headquarters/,https://www.golf-headquarters.com/contact-us/event-request/
Goodwill,shop:charity,"1210 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-294-9526,,,
Gordmans,shop:department_store,"2259 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-240-3800,,https://stores.gordmans.com/mo-ofallon-6063,
Grace's Merry-Go-Round,shop:consignment,"130 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-281-4555,,https://www.gracesmerrygoround.com/,https://www.gracesmerrygoround.com/contact-us.html
Great Clips,shop:hairdresser,"8642 Veterans Memorial Parkway, O'Fallon, 63366",63366,O'Fallon,+1-636-240-9935,,,
Gulliver's Travel,shop:travel_agency,"305 Sonderen Street, O'Fallon, 63366",63366,O'Fallon,+1-636-379-2700,info@atripforyou.com,http://atripforyou.com/,http://atripforyou.com/
Highlander Center Coin Laundry,shop:laundry,"328 Sonderen Street, O'Fallon, 63366",63366,O'Fallon,+1-636-272-2010,laundry@kylaundry.com,https://www.ktlaundry.com/location,https://ktlaundry.com/contact-us/
Hobby Lobby,shop:craft,"1640 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-474-1540,,https://www.hobbylobby.com/store/690?lat=38.8106075&long=-90.69984769999996,
Holly's North Side Salon,shop:hairdresser,"148 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-272-3007,,,
Hut no. 8,shop:clothes,"331 Winding Woods Drive, O'Fallon, 63366",63366,O'Fallon,,,,
Imo's Pizza,amenity:fast_food,"625 North Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1-636-272-4667,,https://www.imospizza.com/location/restaurant/o'fallon-2-mo,https://www.imospizza.com/contact-corporate/
Jack in the Box,amenity:fast_food,"415 South Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-240-7510,,https://locations.jackinthebox.com/us/mo/o-fallon/415-s-main-st,https://jackinthebox.com/contact
Jack in the Box,amenity:fast_food,"910 Bryan Road, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-272-7242,,https://locations.jackinthebox.com/us/mo/o-fallon/910-bryan-rd,https://jackinthebox.com/contact
Jimmy John's,amenity:fast_food,"1264 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-240-4493,,https://locations.jimmyjohns.com/mo/ofallon/sandwiches-2332.html,https://www.jimmyjohns.com/contact-us/feedback
Jimmy Johns,amenity:fast_food,"2189 West Terra Lane, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-856-8577,,https://locations.jimmyjohns.com/mo/ofallon/sandwiches-4110.html,https://www.jimmyjohns.com/contact-us/feedback
Justice,shop:clothes,"2225 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-272-0840,,https://stores.shopjustice.com/mo/ofallon/girls-clothing-store-ofallon-mo-673.html,
KFC,amenity:fast_food,"8716 Veterans Memorial Parkway, O'Fallon, MO, 63366",63366,O'Fallon,,,https://locations.kfc.com/mo/o'fallon/8716-veterans-memorial-parkway,https://www.kfc.com/contact
KT Laundry,shop:laundry,"127 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-272-0185,laundry@kylaundry.com,https://www.ktlaundry.com/location,https://ktlaundry.com/contact-us/
La Carreta Mexican Grocery,shop:grocery,"316 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-980-9943,,,
Lady Jane's Haircuts for Men,shop:hairdresser,"2023 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-669-4166,,https://www.ladyjanes.com,https://www.ladyjanes.com/contact
Liberty Tax,office:tax_advisor,"2017 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-489-3925,office14745@libertytax.com,https://www.libertytax.com/income-tax-preparation-locations/14745.html,https://www.libertytax.com/contact-us
Lion's Choice,amenity:fast_food,"8710 Veterans Memorial Parkway, O'Fallon, 63366",63366,O'Fallon,+1-636-978-6118,,,
Little Cesars,amenity:fast_food,"850 Bryan Road, O'Fallon, 63366",63366,O'Fallon,,,,
Made Today Cafe and Bakery,amenity:cafe,"107 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-294-3949,,https://madetodaycafeandbakery.dnt.gxr.mybluehost.me/,
Mattress Firm,shop:bed,"313 Winding Woods Drive, O'Fallon, 63366",63366,O'Fallon,+1 636-272-3547,,,
Mattress Firm,shop:bed,"2111 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-978-0352,,https://www.mattressfirm.com/stores/mo/ofallon/,
McDonald's,amenity:fast_food,"2144 West Terra Lane, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-332-2276,,https://www.mcdonalds.com/us/en-us/location/31386.html,https://www.mcdonalds.com/us/en-us/contact-us.html
McDonald's,amenity:fast_food,"1001 North Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-978-3649,,https://www.mcdonalds.com/us/en-us/location/19987.html,https://www.mcdonalds.com/us/en-us/contact-us.html
McDonald's,amenity:fast_food,"101 McDonald Lane, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-240-8600,,https://www.mcdonalds.com/us/en-us/location/4840.html,https://www.mcdonalds.com/us/en-us/contact-us.html
Mezon Street Tacos,amenity:fast_food,"204 Veterans Memorial Parkway, 63366",63366,O'Fallon,+1-636-233-3753,,,
Mushrooms Naturally,shop:farm,"1417 Hoff Industrial Drive, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-294-5248,mushroomsnaturally@gmail.com,https://www.mushroomsnaturallystl.com/,
Nails on Main,shop:beauty,"612 North Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-272-5959,,,
Nesco Resource,office:employment_agency,"2013 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-385-6556,,,
O'Fallon Bowl,leisure:bowling_alley,"420 Sonderen Street, O'Fallon, 63366",63366,O'Fallon,+1-636-272-4393,,https://www.ofallonbowl.com/home.html,
O'Fallon Fire Protection District Administration,office:government,"111 Laura K Drive, O'Fallon, 63366",63366,O'Fallon,,,,
O'Fallon Printing,shop:copyshop,"214 South Main Street, O'Fallon, 63366",63366,O'Fallon,+1-636-379-8300,ted@ofallonprinting.com,http://ofallonprinting.com/,http://ofallonprinting.com/
O'Fallon U Store It,shop:storage_rental,"224 South Main Street, O'Fallon, 63366",63366,O'Fallon,+1-636-240-5400,,http://ofallonustoreit.com/,
Oberweis,shop:dairy,"1816 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636 362 4770,,https://www.oberweis.com/ice-cream-and-dairy-stores/OFallon,
Ocean Nails & Spa,shop:beauty,"1316 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-294-5600,,,
OfficeMax,shop:stationery,"1349 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-272-5753,,https://www.officedepot.com/storelocator/mo/o-fallon/officemax-6627/,https://www.officedepot.com/l/print-and-copy/same-day-printing?promo_name=store_page&promo_id=text&promo_creative=sameday_printing
On the Run,shop:convenience,"1325 North Main Street, O'Fallon, MO, 63366",63366,O'Fallon,,,,
Panera Bread,amenity:fast_food,"1300 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-379-0905,,https://locations.panerabread.com/mo/o-fallon/1300-highway-k.html,https://locations.panerabread.com/en-us/company/about-panera.html
Papa John's,amenity:fast_food,"929 Highway K, O'Fallon, 63366",63366,O'Fallon,+1-636-281-2020,,https://locations.papajohns.com/united-states/mo/63366/o-fallon/929-highway-k,https://locations.papajohns.com/united-states/mo/63366/o-fallon/929-highway-k
Paradise Massage,shop:massage,"2021 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-385-6633,,,
Penn Station East Coast Subs,amenity:fast_food,"337 Winding Woods Drive, O'Fallon, 63366",63366,O'Fallon,+1-636-474-0800,,,
Petro-Mart,shop:convenience,"2140 West Terra Lane, Lake Saint Louis, 63366",63366,O'Fallon,,,,
PetroMart,shop:convenience,"914 Bryan Road, O'Fallon, 63366",63366,O'Fallon,,,https://www.phillips66gas.com/station/P66-PETROMART-17-0000827359,
Plaza Barber Shop,shop:hairdresser,"139 O'Fallon Plaza, O'Fallon, 63366",63366,O'Fallon,+1-636-272-1577,,http://ofallonbarber.com/,
Pool King,shop:swimming_pool,"389 McDonald Lane, O'Fallon, 63366",63366,O'Fallon,+1-636-240-5649,sample@gmail.com,https://www.poolkingrec.com/,https://www.poolkingrec.com/contact.html
Posh Vapor,shop:e-cigarette,"622 North Main Street, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-294-9161,,,
Potbelly,amenity:fast_food,"2027 Highway K, O'Fallon, 63366",63366,O'Fallon,+1 636-294-9617,,https://www.potbelly.com/stores/23298/st-louis-o-fallon,
Qdoba,amenity:fast_food,"1290 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-272-0428,,https://locations.qdoba.com/us/mo/o--fallon/1290-state-hwy-k.html,
Rally's,amenity:fast_food,"506 South Main Street, O'Fallon, 63366",63366,O'Fallon,+1-636-978-8968,,https://checkersandrallys.com/location/rally-s-8143-south-main-172231,
Range USA,leisure:sports_centre,"9100 Veterans Memorial Parkway, O'Fallon, MO, 63366",63366,O'Fallon,+1-636-439-2010,,http://rangeusa.com/location-ofallon,http://rangeusa.com/contact-support
Rendezvous Cafe & Wine Bar,amenity:cafe,"217 South Main Street, O'Fallon, 63366",63366,O'Fallon,+1-636-281-2233,,https://www.rendezvouscafeandwinebar.com/,
Revolution Mattress,shop:bed,"218 South Main Street, O'Fallon, 63366",63366,O'Fallon,+1-636-577-4488,,https://www.revolutionmattress.net/#!,https://www.revolutionmattress.net/pages/contact
Ross,shop:department_store,"2241 Highway K, O'Fallon, MO, 63366",63366,O'Fallon,+1 636-272-6013,,https://www.rossstores.com/,https://www.rossstores.com/contact-us/
